Country,Price,Size,Marketplace,Reference,Moy_prix_by_size
Ariana,650.0,52.0,Tunisie-annonce TN,2821988,12.5
Ariana,850.0,130.0,Tunisie-annonce TN,2827510,6.538461538461538
Monastir,123.0,50.0,Tunisie-annonce TN,2790413,2.46
Banlieue Nord,5000.0,500.0,Tunisie-annonce TN,2813412,10.0
Ariana,1800.0,450.0,Tunisie-annonce TN,2831929,4.0
Banlieue Nord,1900.0,134.0,Tunisie-annonce TN,2772000,14.17910447761194
Ariana,9000.0,1500.0,Tunisie-annonce TN,2804739,6.0
Banlieue Nord,2500.0,345.0,Tunisie-annonce TN,2828340,7.246376811594203
Ariana,600.0,110.0,Tunisie-annonce TN,2831928,5.454545454545454
Banlieue Nord,1800.0,80.0,Tunisie-annonce TN,2742082,22.5
Sousse,900.0,100.0,Tunisie-annonce TN,2818093,9.0
Sousse,100.0,100.0,Tunisie-annonce TN,2818122,1.0
Banlieue Nord,750.0,150.0,Tunisie-annonce TN,2791672,5.0
Tunis,600.0,80.0,Tunisie-annonce TN,2831942,7.5
Mannouba,900.0,270.0,Tunisie-annonce TN,2817075,3.3333333333333335
Tunis,600.0,150.0,Tunisie-annonce TN,2825644,4.0
Cite el khadra,1500.0,65.0,Tunisie-annonce TN,2199930,23.076923076923077
Monastir,670.0,120.0,Tunisie-annonce TN,2829457,5.583333333333333
Ariana,900.0,160.0,Tunisie-annonce TN,2816782,5.625
Ariana,1000.0,100.0,Tunisie-annonce TN,2811575,10.0
Banlieue Nord,1600.0,73.0,Tunisie-annonce TN,2754142,21.91780821917808
Ariana,650.0,65.0,Tunisie-annonce TN,2821940,10.0
Ben arous,220.0,40.0,Tunisie-annonce TN,2791053,5.5
Ariana,680.0,130.0,Tunisie-annonce TN,2775303,5.230769230769231
Ariana,900.0,130.0,Tunisie-annonce TN,2796016,6.923076923076923
Ariana,700.0,88.0,Tunisie-annonce TN,2825148,7.954545454545454
Sousse,140.0,42.0,Tunisie-annonce TN,2613966,3.3333333333333335
Banlieue Nord,1350.0,200.0,Tunisie-annonce TN,2721229,6.75
Nabeul,120.0,100.0,Tunisie-annonce TN,2829572,1.2
Ariana,430.0,60.0,Tunisie-annonce TN,2797878,7.166666666666667
Ben arous,430.0,70.0,Tunisie-annonce TN,2790776,6.142857142857143
Nabeul,500.0,100.0,Tunisie-annonce TN,2811281,5.0
Ariana,1500.0,400.0,Tunisie-annonce TN,2778958,3.75
Sousse,500.0,100.0,Tunisie-annonce TN,2812688,5.0
Cite el khadra,500.0,88.0,Tunisie-annonce TN,2826361,5.681818181818182
Banlieue Nord,1000.0,200.0,Tunisie-annonce TN,2831945,5.0
Nabeul,420.0,100.0,Tunisie-annonce TN,2826722,4.2
Tunis,1300.0,120.0,Tunisie-annonce TN,2814965,10.833333333333334
Ariana,650.0,50.0,Tunisie-annonce TN,2800818,13.0
Bizerte,350.0,200.0,Tunisie-annonce TN,2485379,1.75
Ariana,1700.0,165.0,Tunisie-annonce TN,2819492,10.303030303030303
Ben arous,1200.0,100.0,Tunisie-annonce TN,2675711,12.0
Tunis,950.0,160.0,Tunisie-annonce TN,2823271,5.9375
Ariana,1250.0,210.0,Tunisie-annonce TN,2824029,5.9523809523809526
Ariana,1300.0,150.0,Tunisie-annonce TN,2824222,8.666666666666666
Banlieue Nord,2000.0,300.0,Tunisie-annonce TN,2831951,6.666666666666667
Banlieue Nord,1500.0,100.0,Tunisie-annonce TN,2830943,15.0
Ben arous,500.0,80.0,Tunisie-annonce TN,2823791,6.25
Banlieue Nord,1150.0,110.0,Tunisie-annonce TN,2825872,10.454545454545455
Sfax,470.0,61.0,Tunisie-annonce TN,2816362,7.704918032786885
Ariana,750.0,128.0,Tunisie-annonce TN,2818517,5.859375
Banlieue Nord,3000.0,180.0,Tunisie-annonce TN,2831962,16.666666666666668
Sfax,650.0,60.0,Tunisie-annonce TN,2765185,10.833333333333334
Nabeul,110.0,75.0,Tunisie-annonce TN,2829668,1.4666666666666666
Nabeul,100.0,65.0,Tunisie-annonce TN,2829617,1.5384615384615385
Mannouba,950.0,40.0,Tunisie-annonce TN,2804232,23.75
Nabeul,700.0,49.0,Tunisie-annonce TN,2785179,14.285714285714286
Ariana,700.0,55.0,Tunisie-annonce TN,2831972,12.727272727272727
Banlieue Nord,3325.0,210.0,Tunisie-annonce TN,2779505,15.833333333333334
Ariana,360.0,30.0,Tunisie-annonce TN,2809157,12.0
Ben arous,625.0,110.0,Tunisie-annonce TN,2821917,5.681818181818182
Ariana,420.0,104.0,Tunisie-annonce TN,2808540,4.038461538461538
Banlieue Nord,1500.0,95.0,Tunisie-annonce TN,2824502,15.789473684210526
Banlieue Nord,1500.0,160.0,Tunisie-annonce TN,2801564,9.375
Banlieue Nord,350.0,30.0,Tunisie-annonce TN,2796868,11.666666666666666
Banlieue Nord,2000.0,70.0,Tunisie-annonce TN,2791666,28.571428571428573
Ben arous,500.0,120.0,Tunisie-annonce TN,2815885,4.166666666666667
Banlieue Nord,3500.0,550.0,Tunisie-annonce TN,2762088,6.363636363636363
Ben arous,650.0,110.0,Tunisie-annonce TN,2788863,5.909090909090909
Cite el khadra,650.0,130.0,Tunisie-annonce TN,2826323,5.0
Banlieue Nord,2800.0,250.0,Tunisie-annonce TN,2773780,11.2
Sousse,1200.0,118.0,Tunisie-annonce TN,2264414,10.169491525423728
Banlieue Nord,3700.0,500.0,Tunisie-annonce TN,2796686,7.4
Tunis,800.0,150.0,Tunisie-annonce TN,2802166,5.333333333333333
Ben arous,700.0,110.0,Tunisie-annonce TN,2777879,6.363636363636363
Bardo,300.0,25.0,Tunisie-annonce TN,2812827,12.0
Banlieue Nord,2500.0,313.0,Tunisie-annonce TN,2775712,7.987220447284345
Banlieue Nord,940.0,140.0,Tunisie-annonce TN,2831980,6.714285714285714
Nabeul,110.0,66.0,Tunisie-annonce TN,2829699,1.6666666666666667
Banlieue Nord,1200.0,160.0,Tunisie-annonce TN,2831992,7.5
Tunis,1200.0,190.0,Tunisie-annonce TN,2788329,6.315789473684211
Ariana,800.0,100.0,Tunisie-annonce TN,2804933,8.0
Tunis,1400.0,65.0,Tunisie-annonce TN,2779907,21.53846153846154
Ben arous,650.0,90.0,Tunisie-annonce TN,2765533,7.222222222222222
Ariana,1300.0,150.0,Tunisie-annonce TN,2791312,8.666666666666666
Cite el khadra,1200.0,130.0,Tunisie-annonce TN,2830998,9.23076923076923
Ariana,900.0,120.0,Tunisie-annonce TN,2811802,7.5
Ariana,770.0,110.0,Tunisie-annonce TN,2817644,7.0
Ben arous,1000.0,110.0,Tunisie-annonce TN,2780677,9.090909090909092
Ariana,1500.0,140.0,Tunisie-annonce TN,2512717,10.714285714285714
Tunis,3800.0,420.0,Tunisie-annonce TN,2818321,9.047619047619047
Ariana,1700.0,450.0,Tunisie-annonce TN,2826808,3.7777777777777777
Banlieue Nord,1250.0,140.0,Tunisie-annonce TN,2814205,8.928571428571429
Sousse,1300.0,140.0,Tunisie-annonce TN,2818128,9.285714285714286
Ariana,100.0,70.0,Tunisie-annonce TN,1225777,1.4285714285714286
Banlieue Nord,1060.0,130.0,Tunisie-annonce TN,2830947,8.153846153846153
Nabeul,3500.0,500.0,Tunisie-annonce TN,2799318,7.0
Ben arous,1300.0,140.0,Tunisie-annonce TN,2829349,9.285714285714286
Ben arous,550.0,80.0,Tunisie-annonce TN,2823239,6.875
Banlieue Nord,2300.0,120.0,Tunisie-annonce TN,2832006,19.166666666666668
Ariana,370.0,140.0,Tunisie-annonce TN,2832005,2.642857142857143
Ariana,340.0,75.0,Tunisie-annonce TN,2822485,4.533333333333333
Nabeul,99.0,60.0,Tunisie-annonce TN,2791084,1.65
Ben arous,600.0,150.0,Tunisie-annonce TN,2823209,4.0
Ben arous,380.0,90.0,Tunisie-annonce TN,2775687,4.222222222222222
Bardo,350.0,75.0,Tunisie-annonce TN,2832004,4.666666666666667
Banlieue Nord,850.0,100.0,Tunisie-annonce TN,2767361,8.5
Ben arous,550.0,120.0,Tunisie-annonce TN,2798987,4.583333333333333
Nabeul,120.0,100.0,Tunisie-annonce TN,2830382,1.2
Ben arous,650.0,130.0,Tunisie-annonce TN,2825770,5.0
Sousse,1500.0,160.0,Tunisie-annonce TN,2831999,9.375
Tunis,700.0,120.0,Tunisie-annonce TN,2829226,5.833333333333333
Banlieue Nord,800.0,150.0,Tunisie-annonce TN,2831998,5.333333333333333
Tunis,750.0,100.0,Tunisie-annonce TN,2830263,7.5
Sousse,520.0,150.0,Tunisie-annonce TN,2823802,3.466666666666667
Banlieue Nord,2500.0,230.0,Tunisie-annonce TN,2705938,10.869565217391305
Ben arous,420.0,90.0,Tunisie-annonce TN,2832030,4.666666666666667
Nabeul,525.0,50.0,Tunisie-annonce TN,2811302,10.5
Banlieue Nord,2500.0,500.0,Tunisie-annonce TN,2821015,5.0
Nabeul,120.0,70.0,Tunisie-annonce TN,2824985,1.7142857142857142
Banlieue Nord,1350.0,110.0,Tunisie-annonce TN,2831262,12.272727272727273
Nabeul,210.0,135.0,Tunisie-annonce TN,2820225,1.5555555555555556
Banlieue Nord,650.0,150.0,Tunisie-annonce TN,2792181,4.333333333333333
Sousse,550.0,110.0,Tunisie-annonce TN,2832024,5.0
Banlieue Nord,1600.0,180.0,Tunisie-annonce TN,2721971,8.88888888888889
Banlieue Nord,700.0,65.0,Tunisie-annonce TN,2818688,10.76923076923077
Sousse,1200.0,50.0,Tunisie-annonce TN,2804460,24.0
Nabeul,200.0,40.0,Tunisie-annonce TN,2505421,5.0
Ben arous,500.0,150.0,Tunisie-annonce TN,2829565,3.3333333333333335
Sousse,600.0,40.0,Tunisie-annonce TN,383477,15.0
Sfax,430.0,140.0,Tunisie-annonce TN,2828986,3.0714285714285716
Banlieue Nord,1000.0,120.0,Tunisie-annonce TN,2830956,8.333333333333334
Ariana,1500.0,450.0,Tunisie-annonce TN,2832039,3.3333333333333335
Bizerte,350.0,50.0,Tunisie-annonce TN,2827466,7.0
Banlieue Nord,2200.0,160.0,Tunisie-annonce TN,2804991,13.75
Ariana,8900.0,2700.0,Tunisie-annonce TN,2802568,3.2962962962962963
Sousse,650.0,180.0,Tunisie-annonce TN,2768212,3.611111111111111
Ben arous,1100.0,150.0,Tunisie-annonce TN,2780761,7.333333333333333
Tunis,2700.0,238.0,Tunisie-annonce TN,2819204,11.344537815126051
Tunis,700.0,40.0,Tunisie-annonce TN,2827495,17.5
Banlieue Nord,2000.0,133.0,Tunisie-annonce TN,2780873,15.037593984962406
Tunis,800.0,123.0,Tunisie-annonce TN,2827500,6.504065040650406
Mannouba,250.0,170.0,Tunisie-annonce TN,2804025,1.4705882352941178
Nabeul,800.0,76.0,Tunisie-annonce TN,2671550,10.526315789473685
Ben arous,500.0,200.0,Tunisie-annonce TN,2828416,2.5
Banlieue Nord,1200.0,230.0,Tunisie-annonce TN,2832037,5.217391304347826
Banlieue Nord,800.0,100.0,Tunisie-annonce TN,2830978,8.0
Tunis,1200.0,100.0,Tunisie-annonce TN,2810522,12.0
Banlieue Nord,950.0,75.0,Tunisie-annonce TN,2821459,12.666666666666666
Tunis,700.0,70.0,Tunisie-annonce TN,2802780,10.0
Banlieue Nord,1200.0,350.0,Tunisie-annonce TN,2819872,3.4285714285714284
Ariana,1100.0,200.0,Tunisie-annonce TN,2757481,5.5
Cite el khadra,1200.0,140.0,Tunisie-annonce TN,2779327,8.571428571428571
Banlieue Nord,8000.0,750.0,Tunisie-annonce TN,2653870,10.666666666666666
Ariana,1500.0,100.0,Tunisie-annonce TN,2512726,15.0
Banlieue Nord,2200.0,180.0,Tunisie-annonce TN,2832045,12.222222222222221
Banlieue Nord,6000.0,1000.0,Tunisie-annonce TN,2796685,6.0
Ben arous,1200.0,500.0,Tunisie-annonce TN,2797235,2.4
Ariana,1200.0,110.0,Tunisie-annonce TN,2815195,10.909090909090908
Bardo,4000.0,900.0,Tunisie-annonce TN,2118640,4.444444444444445
Banlieue Nord,2700.0,170.0,Tunisie-annonce TN,2815974,15.882352941176471
Ben arous,625.0,100.0,Tunisie-annonce TN,2832051,6.25
Tunis,450.0,110.0,Tunisie-annonce TN,2816811,4.090909090909091
Tunis,1400.0,140.0,Tunisie-annonce TN,2753815,10.0
Banlieue Nord,2600.0,130.0,Tunisie-annonce TN,2832049,20.0
Banlieue Nord,850.0,130.0,Tunisie-annonce TN,2826282,6.538461538461538
Banlieue Nord,950.0,130.0,Tunisie-annonce TN,2825510,7.3076923076923075
Banlieue Nord,950.0,75.0,Tunisie-annonce TN,2824996,12.666666666666666
Ariana,650.0,110.0,Tunisie-annonce TN,2832057,5.909090909090909
Tunis,1200.0,200.0,Tunisie-annonce TN,2771316,6.0
Banlieue Nord,950.0,120.0,Tunisie-annonce TN,2832056,7.916666666666667
Nabeul,130.0,69.0,Tunisie-annonce TN,2820239,1.8840579710144927
Sfax,580.0,10546.0,Tunisie-annonce TN,2802235,0.05499715531955244
Banlieue Nord,1500.0,120.0,Tunisie-annonce TN,2830988,12.5
Ben arous,500.0,150.0,Tunisie-annonce TN,2832053,3.3333333333333335
Banlieue Nord,1200.0,90.0,Tunisie-annonce TN,2815849,13.333333333333334
Banlieue Nord,3400.0,180.0,Tunisie-annonce TN,2832060,18.88888888888889
